Office_ID,SOL_ID_BO_ID,PLI_ID,Office_Name,AO_office_ID,AO_Name,Sub_Division_ID,Sub_Division,Division id,Division,Circle_ID,Circle_Name,office_type_code,net target,Accounts_opened
17100025,G3613,HR010205003,Bhadauli B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100059,F8558,HR010231005,Dhankaur B.O,17660007,Baldev Nagar S.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100204,F8449,HR010101006,Shah Pur B.O,17660043,Kuldeep Nagar S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100188,F7643,HR010312006,Rasulpur B.O,17660070,Sadhaura S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100129,F7642,HR010312002,Laharpur B.O,17660070,Sadhaura S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100037,F7637,HR010313002,Binjalpur B.O,17660073,Sarawan S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100128,F5105,HR010205012,Laha B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100127,F5104,HR010205011,Kurali B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100094,F5103,HR010205009,Jeoli B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100086,E9263,HR010312001,Haveli B.O,17660070,Sadhaura S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100193,E9254,HR010313005,Sahela B.O,17660073,Sarawan S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100079,E9253,HR010313004,Haibatpur B.O,17660073,Sarawan S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100078,E8776,HR010306001,Hafizpur B.O,17660036,Jagdhari Work Shop S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100034,E6740,HR010205006,Bhurewala B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100002,E6739,HR010205001,Akbarpur B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100216,E1838,HR010114004,Thakar Pura B.O,17660052,Mullana S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100208,E1837,HR010114003,Sohana B.O,17660052,Mullana S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100098,E1760,HR010231012,Kakroo B.O,17660007,Baldev Nagar S.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100060,E1759,HR010231007,Dhulkot B.O,17660007,Baldev Nagar S.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100065,E1639,HR010101003,Durana B.O,17660046,Majri S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100100,E1024,HR010119002,Kalarehri B.O,17660022,Defence Colony S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100191,E0841,HR010312009,Sadiqpur B.O,17660070,Sadhaura S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100198,E0832,HR010313006,Sardaheri B.O,17660073,Sarawan S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100073,D3475,HR010231009,Ghail B.O,17660007,Baldev Nagar S.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100199,D2684,HR010119001,Sarsehri B.O,17660006,Babyal S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100170,D2500,HR010312004,Noshera B.O,17660070,Sadhaura S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100155,D2499,HR010312003,Mehmoodpur B.O,17660070,Sadhaura S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100206,D2489,HR010313011,Sherpur Sulkhani B.O,17660073,Sarawan S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100050,D2044,HR010306003,Damla B.O,17660036,Jagdhari Work Shop S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100224,D1365,HR010305010,Udhamgarh B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100095,D1364,HR010305004,Jroda B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100080,D0005,HR010205008,Hamidpur B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100143,C5102,HR010231015,Mandhaur B.O,17660007,Baldev Nagar S.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100217,C5003,HR010101007,Tharwa B.O,17660046,Majri S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100157,C5002,HR010101005,Mohra B.O,17660043,Kuldeep Nagar S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100038,C4406,HR010119003,Boh B.O,17660022,Defence Colony S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100194,C4202,HR010312008,Salehpur B.O,17660070,Sadhaura S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100067,C4196,HR010313003,Fatehgarh Tumbi B.O,17660073,Sarawan S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100007,C3780,HR010306004,Aurangabad B.O,17660036,Jagdhari Work Shop S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100172,C3071,HR010305009,Pabni Kalan B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100153,C3070,HR010305007,Mehlanwali B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100132,C1670,HR010205014,Lalpur B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100147,B6563,HR010101004,Mardon Sahib B.O,17660046,Majri S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100020,B6562,HR010101001,Baraula B.O,17660046,Majri S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100192,B5747,HR010312007,Safilpur B.O,17660070,Sadhaura S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100182,B4769,HR010206002,Railly B.O,17660058,Panchkula Sector 8 S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100159,B4563,HR010305008,Mussimbal B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100141,B4562,HR010305006,Mandhar B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100118,B4561,HR010305005,Khera B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100130,B3220,HR010205013,Lakhnaura B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100109,B3219,HR010205010,Kathe Majra B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100019,B3218,HR010205005,Baragaon B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100013,AP186,HR010208704,Baladwala B.O,17660067,Raipur Rani S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100135,AM125,0,Lohgarh B.O,17660007,Baldev Nagar S.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100075,A8327,HR010114002,Gokal Garh B.O,17660052,Mullana S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100181,A7323,HR010312005,Pipliwala B.O,17660070,Sadhaura S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100227,A7316,HR010313010,Zaffarpur B.O,17660073,Sarawan S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100008,A7315,HR010313001,Azizpur B.O,17660073,Sarawan S.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100084,A6845,HR010306005,Harnaul B.O,17660036,Jagdhari Work Shop S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100056,A6320,HR010206001,Devi Nagar B.O,17660058,Panchkula Sector 8 S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100116,A6105,HR010305011,Kharwan B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100032,A6104,HR010305002,Bherthal B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100014,A6103,HR010305001,Balchhapar B.O,17660034,Jagadhri S.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100115,A5884,HR010203001,Kharanwali B.O,17660041,Kalka S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100173,A4740,HR010205015,Panjlasa B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100070,A4739,HR010205007,Gadhauli B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17100006,A4738,HR010205002,Ambli B.O,17660053,Naraingarh S.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,BPO,600,
17660065,13513301,HR010311000,Radaur S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,3600,
17660012,13510601,HR010301000,Bhudkalan S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660019,13510301,HR010304000,Chhachrauli S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,3600,
17660014,13510201,HR010302000,Bilaspur S.O Yamunanagar,17360002,Yamunanagar H.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660015,13510101,HR010303000,Buriya S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660060,13502101,HR010309000,Partap Nagar S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660080,13500401,HR010314000,Thermal Colony Yamuna Nagar S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660059,13500304,HR010322000,Parkash Chowk S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660035,13500303,HR010323000,Jagadhri Town S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660034,13500302,HR010305000,Jagadhri S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,3600,
17660033,13500301,HR010324000,Jagadhri Court S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660036,13500201,HR010306000,Jagdhari Work Shop S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,3600,
17660079,13500106,HR010316000,Hamida S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660068,13500105,HR010318000,Ram Pura Colony S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660051,13500104,HR010320000,Mud Hut Colony S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660049,13500103,HR010315000,Model Town S.O (Yamuna Nagar),17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660011,13500101,HR010319000,Bhatia Nagar S.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17360002,13500100,HR010300000,Yamunanagar H.O,17360002,Yamunanagar H.O,17640004,Yamuna Nagar Sub Division,17530001,Ambala Division,17300001,Haryana Circle,HPO,10200,
17660050,13420501,HR010204000,Morni S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660067,13420401,HR010208000,Raipur Rani S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660053,13420301,HR010205000,Naraingarh S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,3600,
17660077,13420201,HR010209000,Shahzadpur S.O.,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660038,13420101,HR010202000,Jatwar S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660009,13411801,HR010201000,Barwala S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660075,13411701,HR010218000,Sector 20 Panchkula S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660076,13411601,HE010219000,Sector 26 Panchkula S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660047,13411401,HR010236000,Mansa Devi Sec 5 S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660074,13411302,HR010210000,Sector 15 Panchkula S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,3600,
17660057,13411202,HR010212000,Panchkula Sector 4 S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,3600,
17660056,13411201,HR010220000,Panchkula Sector 12 S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660058,13410901,HR010206000,Panchkula Sector 8 S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,8400,
17660025,13410801,HR010213000,Judicial Complex Panchkula S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660018,13410702,HR010215000,Chandi Mandir S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660017,13410701,HR010214000,Chandi Mandir Cantt S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660003,13410501,HR010306101,Amravati Enclave SO,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660016,13410401,HR010216000,C.R.P.F. Pinjore S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660030,13410301,HR010217000,I.T.B.P. Bhanu S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660061,13410201,HR010207000,Pinjore S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660028,13410101,HR010211000,H.M.T.Pinjore S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660024,13400801,HR010238000,Durga Nagar S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660026,13400702,HR010232000,Geeta Nagri S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660007,13400701,HR010231000,Baldev Nagar S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,3600,
17660037,13400501,HR010222000,Jandli S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660078,13400311,HR010230000,Subzi Mandi S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660066,13400310,HR010229000,Railway Road Ambala City S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660063,13400309,HR010226000,Prem Nagar S.O (Ambala),17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660062,13400308,HR010227000,Preet Nagar S.O (Ambala),17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660048,13400306,HR010228000,Model Town Ambala City S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660021,13400305,HR010224000,D.A.V.College S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
17660010,13400304,HR010223000,Bazar Basti Ram S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660004,13400303,HR010234000,Anaj Mandi S.O Ambala,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17660002,13400302,HR010225000,Ambala City Kucthery S.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,2640,
17360001,13400300,HR010200000,Ambala City H.O,17360001,Ambala City H.O,17640001,Ambala City Sub- Division,17530001,Ambala Division,17300001,Haryana Circle,HPO,10200,
17660041,13330202,HR010203000,Kalka S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,3600,
17660040,13330201,HR010235000,Kalka R.S. S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660005,13330101,HR010233000,B.C.W. Suraj Pur S.O,17360001,Ambala City H.O,17640003,Panchkula Sub Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660044,13320701,HR010118000,M.M.E.Complex Mulana S.O,17350001,Ambala G.P.O.,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1200,
17660073,13320601,HR010313000,Sarawan S.O,17360002,Yamunanagar H.O,17640002,Ambala Sub-Division,17530001,Ambala Division,17300001,Haryana Circle,SPO,1800,
